Task #,Driver,Forklift,Workcenter,Part No,Status,Name,Creation Time,Start Time,End Time,Duration (m:s),Distance
7091,Linde 11,Linde 11,Assembly-6,84161-T20-A016-C3-NH900L-HMI,Completed,F/G Put Away,11/15/22 11:39 AM,11/15/22 12:27 PM,11/15/22 12:28 PM,00:33,0
7090,Linde 11,Linde 11,Assembly-4,84151-T20-A110-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 11:37 AM,11/15/22 12:27 PM,11/15/22 12:27 PM,00:23,0
7089,Linde 11,Linde 11,Assembly-7,84111-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 11:35 AM,11/15/22 12:08 PM,11/15/22 12:10 PM,01:08,0
7088,Linde 15,Linde 15,Assembly-3,84131-T20-A010-M1-NH882L-HCM,Completed,F/G Put Away,11/15/22 11:35 AM,11/15/22 12:02 PM,11/15/22 12:02 PM,00:01,0
7087,Linde 15,Linde 15,Assembly-8,84191-T20-A010-M1-NH900L-WIP,Completed,Replenishment,11/15/22 11:33 AM,11/15/22 12:02 PM,11/15/22 12:02 PM,00:01,0
7086,Linde 15,Linde 15,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 11:31 AM,11/15/22 12:01 PM,11/15/22 12:01 PM,00:01,0
7085,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH882L-HCM,Completed,F/G Put Away,11/15/22 11:31 AM,11/15/22 12:01 PM,11/15/22 12:01 PM,00:04,0
7084,Linde 11,Linde 11,Assembly-6,84161-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 11:29 AM,11/15/22 11:52 AM,11/15/22 11:52 AM,00:32,0
7083,Linde 11,Linde 11,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 11:27 AM,11/15/22 11:51 AM,11/15/22 11:52 AM,00:33,0
7082,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C3-NH900L-HMI,Completed,F/G Put Away,11/15/22 11:27 AM,11/15/22 11:46 AM,11/15/22 11:46 AM,00:01,0
7081,Linde 15,Linde 15,Assembly-5,84101-T20-A110-21-NH900L-WIP,Completed,Replenishment,11/15/22 11:23 AM,11/15/22 11:46 AM,11/15/22 11:46 AM,00:01,0
7080,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,11/15/22 11:22 AM,11/15/22 11:22 AM,11/15/22 11:30 AM,08:06,388
7079,Linde 15,Linde 15,Assembly-4,84151-T20-A110-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 11:20 AM,11/15/22 11:46 AM,11/15/22 11:46 AM,00:01,0
7078,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 11:18 AM,11/15/22 11:24 AM,11/15/22 11:24 AM,00:01,0
7077,Linde 15,Linde 15,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 11:16 AM,11/15/22 11:24 AM,11/15/22 11:24 AM,00:01,0
7076,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH882L-HCM,Completed,F/G Put Away,11/15/22 11:16 AM,11/15/22 11:24 AM,11/15/22 11:24 AM,00:01,0
7075,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 11:16 AM,11/15/22 11:23 AM,11/15/22 11:24 AM,00:02,0
7074,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 11:12 AM,11/15/22 11:23 AM,11/15/22 11:23 AM,00:01,0
7073,Linde 17,Linde 17,Assembly-11,77380-T20-A010-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 11:10 AM,11/15/22 11:11 AM,11/15/22 11:12 AM,00:58,0
7072,Linde 17,Linde 17,Assembly-11,77380-T20-A010-M1-NH900L-HMI-WIP,Completed,Replenishment,11/15/22 11:07 AM,11/15/22 11:07 AM,11/15/22 11:07 AM,00:01,0
7071,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 11:07 AM,11/15/22 11:22 AM,11/15/22 11:23 AM,00:35,0
7070,Linde 17,Linde 17,Assembly-11,77380-T20-A010-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 11:01 AM,11/15/22 11:06 AM,11/15/22 11:06 AM,00:02,0
7069,Linde 15,Linde 15,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:58 AM,11/15/22 11:22 AM,11/15/22 11:22 AM,00:01,0
7068,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:56 AM,11/15/22 11:22 AM,11/15/22 11:22 AM,00:01,0
7067,Linde 15,Linde 15,Assembly-3,84131-T20-A010-M1-NH882L-HCM,Completed,F/G Put Away,11/15/22 10:56 AM,11/15/22 11:22 AM,11/15/22 11:22 AM,00:02,0
7066,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 10:52 AM,11/15/22 11:22 AM,11/15/22 11:22 AM,00:01,0
7065,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:48 AM,11/15/22 11:21 AM,11/15/22 11:21 AM,00:02,0
7064,Linde 15,Linde 15,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:43 AM,11/15/22 11:21 AM,11/15/22 11:21 AM,00:24,0
7063,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH882L-HCM,Completed,F/G Put Away,11/15/22 10:43 AM,11/15/22 11:21 AM,11/15/22 11:21 AM,00:01,0
7062,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:42 AM,11/15/22 11:21 AM,11/15/22 11:21 AM,00:01,0
7061,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:37 AM,11/15/22 11:21 AM,11/15/22 11:21 AM,00:01,0
7060,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:36 AM,11/15/22 11:21 AM,11/15/22 11:21 AM,00:01,0
7059,Linde 15,Linde 15,Assembly-3,84131-T20-A010-M1-NH882L-HCM,Completed,F/G Put Away,11/15/22 10:35 AM,11/15/22 11:08 AM,11/15/22 11:08 AM,00:01,0
7058,Linde 15,Linde 15,Assembly-4,84151-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:34 AM,11/15/22 11:08 AM,11/15/22 11:08 AM,00:01,0
7057,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 10:31 AM,11/15/22 10:41 AM,11/15/22 10:41 AM,00:02,0
7056,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 10:31 AM,11/15/22 10:40 AM,11/15/22 10:41 AM,00:05,0
7055,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH882L-HCM,Completed,F/G Put Away,11/15/22 10:31 AM,11/15/22 10:40 AM,11/15/22 10:40 AM,00:01,0
7054,Linde 11,Linde 11,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:29 AM,11/15/22 10:29 AM,11/15/22 10:29 AM,00:15,0
7053,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:27 AM,11/15/22 10:27 AM,11/15/22 10:27 AM,00:01,0
7052,Linde 11,Linde 11,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:25 AM,11/15/22 10:26 AM,11/15/22 10:26 AM,00:32,0
7051,Linde 17,Linde 17,Assembly-17,74110-T20-A100-HMI,Completed,F/G Put Away,11/15/22 10:24 AM,11/15/22 10:24 AM,11/15/22 10:25 AM,00:03,0
7050,Linde 15,Linde 15,Assembly-5,84101-T20-A110-21-NH900L-WIP,Completed,Replenishment,11/15/22 10:22 AM,11/15/22 10:22 AM,11/15/22 10:22 AM,00:01,0
7049,Linde 17,Linde 17,Assembly-11,77380-T20-A010-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 10:20 AM,11/15/22 10:20 AM,11/15/22 10:22 AM,01:24,51
7048,Linde 15,Linde 15,Assembly-4,84151-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:18 AM,11/15/22 10:20 AM,11/15/22 10:22 AM,01:49,255
7047,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:16 AM,11/15/22 10:17 AM,11/15/22 10:18 AM,00:01,0
7046,Linde 11,Linde 11,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:14 AM,11/15/22 10:17 AM,11/15/22 10:17 AM,00:38,0
7045,Linde 11,Linde 11,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:14 AM,11/15/22 10:16 AM,11/15/22 10:17 AM,00:53,0
7044,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 10:11 AM,11/15/22 10:13 AM,11/15/22 10:14 AM,00:01,0
7043,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,11/15/22 10:09 AM,11/15/22 10:09 AM,11/15/22 10:09 AM,00:01,0
7042,Linde 17,Linde 17,Assembly-11,77380-T20-A010-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 10:09 AM,11/15/22 10:09 AM,11/15/22 10:09 AM,00:02,0
7041,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH900L-WIP,Completed,Replenishment,11/15/22 10:07 AM,11/15/22 10:13 AM,11/15/22 10:13 AM,00:01,0
7040,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:07 AM,11/15/22 10:13 AM,11/15/22 10:13 AM,00:01,0
7039,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:05 AM,11/15/22 10:13 AM,11/15/22 10:13 AM,00:01,0
7038,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:05 AM,11/15/22 10:13 AM,11/15/22 10:13 AM,00:01,0
7037,Linde 15,Linde 15,Assembly-4,84151-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:03 AM,11/15/22 10:13 AM,11/15/22 10:13 AM,00:01,0
7036,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:01 AM,11/15/22 10:13 AM,11/15/22 10:13 AM,00:01,0
7035,Linde 17,Linde 17,Assembly-15,74157-T20-A001,Completed,Replenishment,11/15/22 10:00 AM,11/15/22 10:02 AM,11/15/22 10:02 AM,00:02,0
7034,Linde 17,Linde 17,Assembly-17,74114-T20-A004-WIP,Completed,Replenishment,11/15/22 10:00 AM,11/15/22 10:00 AM,11/15/22 10:00 AM,00:01,0
7033,Linde 17,Linde 17,Assembly-11,77380-T20-A010-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 10:00 AM,11/15/22 10:00 AM,11/15/22 10:00 AM,00:02,0
7032,Linde 15,Linde 15,Assembly-7,84113-T20-A012-M1-NH900L-WIP,Completed,Replenishment,11/15/22 10:00 AM,11/15/22 10:13 AM,11/15/22 10:13 AM,00:01,0
7031,Linde 11,Linde 11,Assembly-6,84161-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 10:00 AM,11/15/22 10:12 AM,11/15/22 10:13 AM,00:43,0
7030,Linde 11,Linde 11,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 10:00 AM,11/15/22 10:12 AM,11/15/22 10:12 AM,00:35,0
7029,Linde 15,Linde 15,Assembly-3,84131-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:58 AM,11/15/22 10:01 AM,11/15/22 10:13 AM,12:38,987
7028,Linde 11,Linde 11,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:54 AM,11/15/22 09:59 AM,11/15/22 09:59 AM,00:26,0
7027,Linde 11,Linde 11,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:54 AM,11/15/22 09:57 AM,11/15/22 09:58 AM,00:57,0
7026,Linde 11,Linde 11,Assembly-6,84163-T20-A012-M1-NH900L-WIP,Completed,Replenishment,11/15/22 09:54 AM,11/15/22 09:56 AM,11/15/22 09:57 AM,00:46,0
7025,Linde 11,Linde 11,Assembly-7,84111-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 09:50 AM,11/15/22 09:55 AM,11/15/22 09:55 AM,00:31,0
7024,Linde 17,Linde 17,Assembly-17,74110-T20-A100-HMI,Completed,F/G Put Away,11/15/22 09:49 AM,11/15/22 09:49 AM,11/15/22 09:49 AM,00:25,0
7023,Linde 17,Linde 17,Assembly-11,77380-T20-A010-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 09:49 AM,11/15/22 09:49 AM,11/15/22 09:49 AM,00:01,0
7022,Linde 15,Linde 15,Assembly-4,84151-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:48 AM,11/15/22 09:50 AM,11/15/22 09:50 AM,00:01,0
7021,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:48 AM,11/15/22 09:49 AM,11/15/22 09:50 AM,00:01,0
7020,Linde 17,Linde 17,Assembly-16,74111-T20-A004-WIP,Completed,Replenishment,11/15/22 09:45 AM,11/15/22 09:45 AM,11/15/22 09:45 AM,00:01,0
7019,Linde 11,Linde 11,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:45 AM,11/15/22 09:48 AM,11/15/22 09:48 AM,00:35,0
7018,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:44 AM,11/15/22 09:47 AM,11/15/22 09:49 AM,02:04,127
7017,Linde 15,Linde 15,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:42 AM,11/15/22 09:44 AM,11/15/22 09:44 AM,00:01,0
7016,Linde 15,Linde 15,Assembly-3,84131-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:40 AM,11/15/22 09:43 AM,11/15/22 09:44 AM,00:01,0
7015,Linde 17,Linde 17,Assembly-11,77380-T20-A010-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 09:39 AM,11/15/22 09:39 AM,11/15/22 09:40 AM,00:35,0
7014,Linde 11,Linde 11,Assembly-6,84161-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 09:35 AM,11/15/22 09:35 AM,11/15/22 09:35 AM,00:18,0
7013,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,11/15/22 09:27 AM,11/15/22 09:27 AM,11/15/22 09:36 AM,08:57,687
7012,Linde 17,Linde 17,Assembly-17,74114-T20-A004-WIP,Completed,Replenishment,11/15/22 09:15 AM,11/15/22 09:15 AM,11/15/22 09:16 AM,00:14,0
7011,Linde 11,Linde 11,Assembly-4,84151-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:15 AM,11/15/22 09:18 AM,11/15/22 09:19 AM,01:10,0
7010,Linde 17,Linde 17,Assembly-11,77300-T20-A010-M1-NH900L-HMI-WIP,Completed,Replenishment,11/15/22 09:13 AM,11/15/22 09:13 AM,11/15/22 09:14 AM,00:57,50
7009,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:13 AM,11/15/22 09:17 AM,11/15/22 09:17 AM,00:01,0
7008,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:13 AM,11/15/22 09:17 AM,11/15/22 09:17 AM,00:01,0
7007,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:13 AM,11/15/22 09:17 AM,11/15/22 09:17 AM,00:03,0
7006,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:11 AM,11/15/22 09:17 AM,11/15/22 09:17 AM,00:01,0
7005,Linde 15,Linde 15,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:05 AM,11/15/22 09:17 AM,11/15/22 09:17 AM,00:01,0
7004,Linde 15,Linde 15,Assembly-3,84131-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:05 AM,11/15/22 09:17 AM,11/15/22 09:17 AM,00:03,0
7003,Linde 15,Linde 15,Assembly-8,84191-T20-A010-M1-NH900L-WIP,Completed,Replenishment,11/15/22 09:04 AM,11/15/22 09:17 AM,11/15/22 09:17 AM,00:13,0
7002,Linde 17,Linde 17,Assembly-11,77300-T20-A010-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 09:02 AM,11/15/22 09:05 AM,11/15/22 09:05 AM,00:05,0
7001,Linde 11,Linde 11,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:02 AM,11/15/22 09:17 AM,11/15/22 09:17 AM,00:30,0
7000,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 09:00 AM,11/15/22 09:17 AM,11/15/22 09:17 AM,00:05,0
6999,Linde 15,Linde 15,Assembly-5,84101-T20-A110-21-NH900L-WIP,Completed,Replenishment,11/15/22 08:59 AM,11/15/22 09:16 AM,11/15/22 09:17 AM,00:01,0
6998,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,11/15/22 08:58 AM,11/15/22 08:58 AM,11/15/22 09:05 AM,06:40,532
6997,Linde 15,Linde 15,Assembly-4,84151-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:58 AM,11/15/22 09:16 AM,11/15/22 09:16 AM,00:01,0
6996,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 08:52 AM,11/15/22 08:56 AM,11/15/22 08:56 AM,00:04,0
6995,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:52 AM,11/15/22 08:55 AM,11/15/22 08:55 AM,00:02,0
6994,Linde 15,Linde 15,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:49 AM,11/15/22 08:50 AM,11/15/22 08:50 AM,00:01,0
6993,Linde 11,Linde 11,Assembly-6,84161-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 08:47 AM,11/15/22 08:47 AM,11/15/22 08:48 AM,00:44,0
6992,Linde 17,Linde 17,Assembly-11,77300-T20-A010-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 08:46 AM,11/15/22 08:46 AM,11/15/22 08:52 AM,06:40,411
6991,Linde 15,Linde 15,Assembly-3,84131-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:45 AM,11/15/22 08:46 AM,11/15/22 08:46 AM,00:01,0
6990,Linde 11,Linde 11,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:44 AM,11/15/22 08:45 AM,11/15/22 08:45 AM,00:40,0
6989,Linde 15,Linde 15,Assembly-4,84151-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:42 AM,11/15/22 08:42 AM,11/15/22 08:46 AM,03:27,361
6988,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:40 AM,11/15/22 08:42 AM,11/15/22 08:42 AM,00:03,0
6987,Linde 11,Linde 11,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:39 AM,11/15/22 08:39 AM,11/15/22 08:40 AM,00:51,0
6986,Linde 11,Linde 11,Assembly-2,84181-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:36 AM,11/15/22 08:36 AM,11/15/22 08:37 AM,00:41,0
6985,Linde 11,Linde 11,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:33 AM,11/15/22 08:35 AM,11/15/22 08:35 AM,00:32,0
6984,Linde 15,Linde 15,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:32 AM,11/15/22 08:32 AM,11/15/22 08:42 AM,10:10,544
6983,Linde 15,Linde 15,Assembly-4,84151-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:26 AM,11/15/22 08:30 AM,11/15/22 08:30 AM,00:01,0
6982,Linde 17,Linde 17,Assembly-17,74110-T20-A100-HCM,Completed,F/G Put Away,11/15/22 08:25 AM,11/15/22 08:25 AM,11/15/22 08:26 AM,01:28,9
6981,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:25 AM,11/15/22 08:30 AM,11/15/22 08:30 AM,00:01,0
6980,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 08:23 AM,11/15/22 08:30 AM,11/15/22 08:30 AM,00:02,0
6979,Linde 15,Linde 15,Assembly-3,84131-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:23 AM,11/15/22 08:30 AM,11/15/22 08:30 AM,00:01,0
6978,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:21 AM,11/15/22 08:30 AM,11/15/22 08:30 AM,00:01,0
6977,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 08:21 AM,11/15/22 08:30 AM,11/15/22 08:30 AM,00:07,0
6976,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:19 AM,11/15/22 08:29 AM,11/15/22 08:29 AM,00:01,0
6975,Linde 17,Linde 17,Assembly-16,74111-T20-A004-WIP,Completed,Replenishment,11/15/22 08:17 AM,11/15/22 08:21 AM,11/15/22 08:21 AM,00:01,0
6974,Linde 11,Linde 11,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:17 AM,11/15/22 08:27 AM,11/15/22 08:28 AM,00:29,0
6973,Linde 15,Linde 15,Assembly-7,84111-T20-A012-21-NH900L-WIP,Completed,Replenishment,11/15/22 08:15 AM,11/15/22 08:27 AM,11/15/22 08:27 AM,00:01,0
6972,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:15 AM,11/15/22 08:27 AM,11/15/22 08:27 AM,00:01,0
6971,Linde 17,Linde 17,Assembly-11,77300-T20-A010-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 08:14 AM,11/15/22 08:14 AM,11/15/22 08:16 AM,01:46,0
6970,Linde 15,Linde 15,Assembly-1,84500-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:13 AM,11/15/22 08:27 AM,11/15/22 08:27 AM,00:01,0
6969,Linde 15,Linde 15,Assembly-4,84151-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:11 AM,11/15/22 08:22 AM,11/15/22 08:23 AM,01:16,71
6968,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:08 AM,11/15/22 08:22 AM,11/15/22 08:22 AM,00:01,0
6967,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 08:08 AM,11/15/22 08:22 AM,11/15/22 08:22 AM,00:01,0
6966,Linde 15,Linde 15,Assembly-8,84191-T20-A010-M1-NH900L-WIP,Completed,Replenishment,11/15/22 08:04 AM,11/15/22 08:22 AM,11/15/22 08:22 AM,00:01,0
6965,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:04 AM,11/15/22 08:22 AM,11/15/22 08:22 AM,00:01,0
6964,Linde 17,Linde 17,Assembly-16,74110-T20-A000-HCM,Completed,F/G Put Away,11/15/22 08:03 AM,11/15/22 08:03 AM,11/15/22 08:05 AM,02:07,26
6963,Linde 15,Linde 15,Assembly-3,84131-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:02 AM,11/15/22 08:22 AM,11/15/22 08:22 AM,00:01,0
6962,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C2-NH900L-WIP,Completed,Replenishment,11/15/22 08:01 AM,11/15/22 08:22 AM,11/15/22 08:22 AM,00:01,0
6961,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 08:00 AM,11/15/22 08:22 AM,11/15/22 08:22 AM,00:01,0
6960,Linde 15,Linde 15,Assembly-7,84111-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 07:57 AM,11/15/22 08:21 AM,11/15/22 08:22 AM,00:01,0
6959,Linde 15,Linde 15,Assembly-5,84101-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 07:57 AM,11/15/22 08:21 AM,11/15/22 08:21 AM,00:01,0
6958,Linde 17,Linde 17,Assembly-11,77300-T20-A010-M1-NH900L-HMI,Completed,F/G Put Away,11/15/22 07:55 AM,11/15/22 07:56 AM,11/15/22 07:58 AM,02:15,81
6957,Linde 15,Linde 15,Assembly-6,84161-T20-A016-C3-NH900L-HCM,Completed,F/G Put Away,11/15/22 07:55 AM,11/15/22 08:21 AM,11/15/22 08:21 AM,00:01,0
6956,Linde 15,Linde 15,Assembly-4,84151-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 07:55 AM,11/15/22 08:21 AM,11/15/22 08:21 AM,00:01,0
6955,Linde 17,Linde 17,Assembly-17,74110-T20-A100-HCM,Completed,F/G Put Away,11/15/22 07:50 AM,11/15/22 07:53 AM,11/15/22 07:53 AM,00:04,0
6954,Linde 17,Linde 17,Assembly-17,74111-T20-A004-WIP,Completed,Replenishment,11/15/22 07:50 AM,11/15/22 07:51 AM,11/15/22 07:53 AM,02:17,117
6953,Linde 15,Linde 15,Assembly-2,84181-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 07:43 AM,11/15/22 08:21 AM,11/15/22 08:21 AM,00:01,0
6952,Linde 15,Linde 15,Assembly-4,84151-T20-A110-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 07:41 AM,11/15/22 08:21 AM,11/15/22 08:21 AM,00:01,0
6951,Linde 15,Linde 15,Assembly-3,84131-T20-A010-M1-NH900L-HCM,Completed,F/G Put Away,11/15/22 07:41 AM,11/15/22 08:21 AM,11/15/22 08:21 AM,00:01,0
